scorer,,,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe
labeled-data,1084344-1-1,img05.png,,,1105.1045509962166,456.5506787538323,1129.205683372368,497.9551882205535,1141.7712310214724,514.2286023890658,1110.6663507753285,512.9926468825965,1117.258113476498,534.0038904925744,1090.8910626718198,506.81286935025,1090.2730849185853,523.0862835187623,1082.2393741265348,485.5956331558606,1075.4416188409539,494.04132911673406,1128.0306331729607,470.43675593269495,,
labeled-data,1084344-1-1,img06.png,,,1103.906078289686,458.50144983254864,1125.7451490261242,493.79948276702385,1140.9817100050343,509.2899864289159,1109.2388746323047,510.30575716084326,1113.0480148770323,530.3672291164083,1088.1616319448124,505.988731550152,1084.8603770660484,521.9871205780078,1085.8761477979758,481.61023398389574,1082.0670075532482,492.021883986151,1128.0306331729607,472.2143547135678,,
labeled-data,1084344-1-1,img07.png,,,1103.1442502407406,455.4541376367666,1123.9675502452512,491.51399862018735,1133.8713148815427,504.2111327692792,1109.2388746323047,502.1795913054245,1111.7783014621232,513.6070120396071,1089.6852880427034,496.33890959684226,1086.6379758469213,511.57547057575243,1086.1300904809577,478.5629217881137,1081.8130648702663,488.974571790369,1124.9833209771787,466.37367300498556,,
labeled-data,1084344-1-1,img08.png,,,1108.4770465833592,452.9147108069482,1122.1899514643783,480.0865778860047,1129.5542892708515,490.2442852052782,1111.5243587791413,496.0849669138604,1119.904467317542,505.988731550152,1093.240485604449,495.0691961819331,1095.5259697512856,508.7821010629522,1088.1616319448124,471.19858398164047,1087.145861212885,482.37206203284126,1126.5069770750697,465.61184495604004,,
labeled-data,1084344-1-1,img09.png,,,1103.6521356067044,453.9304815388756,1116.85715512176,475.26166690934986,1125.4912063431423,489.48245715633266,1110.7625307301957,494.0534254500057,1119.904467317542,497.1007376457877,1090.193173408667,490.75217057124183,1099.0811673130313,500.1480498415698,1085.8761477979758,470.69069861567675,,,1129.5542892708515,472.2143547135678,,
labeled-data,1084344-1-1,img10.png,,,1095.0180843853218,445.55037300047496,1115.8413843898325,473.2301254454951,1124.4754356112148,477.8010937391682,1103.906078289686,487.1969730094961,1116.603212438778,491.2600559372055,1082.0670075532482,484.9114888626596,1095.7799124342673,492.7837120350965,,,,,1121.9360087813966,461.8027047113125,,
labeled-data,1084344-1-1,img11.png,,,,,1108.9849319493228,470.1828132497131,,,1094.5101990193582,477.0392656902227,,,1083.3367209681574,482.37206203284126,,,,,,,,,,
labeled-data,1084344-1-10,img02.png,,,,,,,1098.1894775691342,467.2748318976847,,,1087.9965885135948,473.7915970315542,,,1080.3101475864667,477.6348174951183,,,,,,,,
labeled-data,1084344-1-10,img03.png,,,,,1102.7010842002746,468.27741114904927,1107.8810769989916,483.48319646141147,1090.335940100112,468.77870077473153,1095.850125982617,489.99996159528104,1082.3153060891957,473.1232108639779,1083.150788798666,490.66834776285737,,,,,,,,
labeled-data,1084344-1-10,img05.png,,,1098.8578637367107,461.9277425570738,1117.739772970743,498.18769214809146,1126.9300827749178,509.3831604549955,1103.8707599935333,504.87155382385504,1106.3772081219447,522.7508838065228,1088.8320712230652,505.70703653332555,1088.163685055489,520.5786287618996,1082.649499172984,483.6502930033056,1072.6237066593385,494.84576131020964,,,,
labeled-data,1084344-1-10,img06.png,,,1098.6907671948165,461.25935638949744,1120.4133176410483,497.51930598051507,1130.773303238482,509.7173535387837,1106.2101115800506,511.0541258739364,1111.3901043787675,529.9360351079687,1089.5004573906417,510.38573970636,1087.4952988879124,527.2624904376632,1084.3204645919247,485.1541618803524,1077.8036994580552,497.51930598051507,,,,
labeled-data,1084344-1-10,img07.png,,,1102.5339876583807,464.26709414359107,1122.7526692275655,497.85349906430326,1134.78362024394,508.54767774552505,1103.7036634516394,510.0515466225719,1110.387525127403,527.7637800633455,1085.9914300108658,512.0567051253009,1087.8294919717007,529.6018420241804,1086.9940092622303,487.1593203830815,1080.644340670255,498.0205956061974,1120.9146072667306,468.27741114904927,,
labeled-data,1084344-1-10,img08.png,,,1100.0275395299693,461.25935638949744,1122.9197657694597,496.6838232710446,1134.1152340763638,504.5373607400669,1104.706242703004,509.0489673712073,1109.7191389598265,528.2650696890278,1084.8217542176071,508.88187082931324,1083.9862715081367,526.7612008119809,1086.9940092622303,487.32641692497555,1082.983692256772,497.6864025224092,1118.7423522221075,470.44966619367244,,
labeled-data,1084344-1-10,img09.png,,,1100.0275395299693,456.41355667456884,1116.068807551802,487.4935134668696,1130.6062066965878,498.5218852318796,1106.0430150381565,499.5244644832442,1113.3952628814966,516.2341186726532,1086.1585265527597,502.0309126116555,1086.3256230946538,515.0644428793946,1086.9940092622303,480.9767483330001,1080.1430510445725,492.84060280748054,1119.0765453058955,470.2825696517783,,
labeled-data,1084344-1-10,img10.png,,,,,1104.3720496192157,494.6786647683155,1115.9017110099078,503.7018780305964,1088.163685055489,496.18253364536235,1089.8346504744297,514.8973463375005,,,,,1086.3256230946538,477.4677209532242,,,1112.559780172026,471.45224544503697,,
labeled-data,1084344-1-10,img12.png,,,,,1100.1946360718634,483.65029300330553,1114.7320352166491,492.17221663990415,1081.145630295937,484.8199687965642,1089.3333608487474,499.69156102513824,,,,,,,,,,,,
labeled-data,1084344-1-2,img06.png,,,,,1092.3963776221635,492.57725291619965,1100.0181032453906,516.2664001235278,1083.1267113236438,503.90684505883485,1086.8345778430516,534.5997401361556,1072.8270821030662,504.9368079808926,1070.5611636745393,527.8019848505744,1071.7971191810086,481.2476607735645,1065.205356479839,496.69710460443065,,,1106.8158585309718,471.97799447504485
labeled-data,1084344-1-2,img07.png,,,,,1096.1042441415714,499.9929859550154,1103.9319623492102,524.3001109155781,1086.62858525864,506.3787560717734,1087.040570427463,537.4836363179172,1076.3289560380626,509.4686448379466,1073.6510524407124,532.9517994608632,1073.6510524407124,482.8956014488569,1065.6173416486622,501.4349340458962,,,1107.8458214530294,476.921816500922
labeled-data,1084344-1-2,img08.png,,,1086.8867727187003,465.6366130473124,1100.0181032453906,502.464896967954,1106.4038733621487,523.6821331623435,1087.040570427463,514.2064742794122,1088.070533349521,539.5435621620327,1077.7709041289436,511.5285706820621,1077.564911544532,536.4536733958595,1074.0630376095355,489.2813715656149,1076.1229634536512,501.64092663030783,,,1109.6997547127335,479.59972009827214
labeled-data,1084344-1-2,img10.png,,,1088.1564861336094,466.14449841327604,1103.3139845959754,495.6671416823729,1114.8495693230223,519.5622814741125,1085.3926297521707,510.7046003444159,1095.4862663883366,538.7195918243865,,,1084.9806445833476,538.513599239975,1078.1828892977667,494.22519359149203,,,,,1114.4375841541992,478.77574976062596
labeled-data,1084344-1-2,img11.png,,,1091.2037983293915,467.4142118281852,1100.8420735830368,496.079126851196,1115.6735396606684,511.9405558508852,1084.9806445833476,512.3525410197083,1094.2503108818673,534.8057327205671,1075.5049857004165,515.648422370293,1084.9806445833476,537.0716511490941,1077.564911544532,491.3412974097304,,,,,1114.025598985376,479.18773492944905
labeled-data,1084344-1-2,img12.png,,,1090.441970280446,463.85901426643954,1098.3701625700983,488.0454160591456,1115.2615544918453,506.17276348736186,1082.7147261548207,508.6446745003004,1095.2802738039252,528.419962603809,1073.6510524407124,511.73456326647363,1084.362666830113,531.5098513699822,1077.1529263757088,489.07537898120336,,,1113.8196064009644,477.95177942297977,,
labeled-data,1084344-1-2,img13.png,,,1090.6959129634279,462.84324353451217,1100.0181032453906,487.8394234747341,1123.7072504527187,499.37500820178076,1080.8607928951167,500.4049711238385,1094.868288635102,520.7982369805818,1074.6810153627703,506.58474865618496,1082.3027409859976,519.5622814741125,1077.976896713355,482.68960886444535,,,,,,
labeled-data,1084344-1-2,img14.png,,,1088.918314182555,460.3038167046938,1096.3102367259828,481.041668189153,1123.0892726994841,495.87313426678446,1075.9169708692395,495.0491639291382,1090.748436946871,516.6783852923509,1073.033074687478,504.31883022765794,1079.830829973059,517.9143407988201,1077.564911544532,479.3937275138606,,,,,,
labeled-data,1084344-1-2,img15.png,,,1086.8867727187003,457.76438987487546,1100.8420735830368,485.98549021503015,1124.7372133747765,491.1353048253188,1076.1229634536512,491.5472899941419,1091.3664147001057,514.0004816950006,1072.00311176542,503.2888673056002,1083.538696492467,518.5323185520548,,,,,,,,
labeled-data,1084344-1-2,img18.png,,,1089.9340849144824,456.4946764599663,1099.1941329077445,483.10159403326844,1121.4413320241918,486.39747538385325,1072.4150969342431,487.22144572149944,1090.1304591936364,508.0266967470658,,,1088.8945036871671,516.8843778767624,,,,,,,,
labeled-data,1084344-1-2,img20.png,,,,,1097.9581774012752,481.6596459423876,1118.55743584243,482.4836162800338,1070.7671562589508,485.1615198773839,1086.8345778430516,505.1428005653041,,,1087.2465630118747,515.4424297858816,,,,,,,,
labeled-data,1084344-1-2,img21.png,,,,,1095.6922589727483,478.36376459180286,1116.0855248294915,481.45365335797607,1068.5012378304239,484.7495347085608,1086.8345778430516,498.7570304485461,1069.1192155836584,496.69710460443065,1087.6585481806978,515.4424297858816,,,,,,,,
labeled-data,1084344-1-2,img22.png,,,,,1093.2203479598097,478.1577720073913,1116.291517413903,479.3937275138606,1068.7072304148353,483.9255643709146,1087.2465630118747,504.73081539648103,,,1090.1304591936364,515.8544149547047,,,,,,,,
labeled-data,1084344-1-3,img04.png,,,,,1100.174320134885,491.6240534969768,1106.0226991011782,505.9943560998685,1093.6575550010155,496.97114283758765,1096.665292755109,515.1846659040434,1085.4698244482051,495.13308087675256,1087.9762725766163,511.8427350661616,,,,,,,,
labeled-data,1084344-1-3,img05.png,,,,,1104.184637140343,495.968563586223,1111.0355953580008,510.3388661891148,1096.1640031294269,506.49564572555073,1099.5059339673087,524.8762653339006,1087.4749829509342,502.65242526198665,1089.9814310793454,525.3775549595829,,,,,,,,
labeled-data,1084344-1-3,img06.png,,,,,1107.1923748944369,499.64468750789297,1115.3801054472472,520.1975621608661,1098.8375477997322,512.511121233738,1105.5214094754958,540.4162437300511,1090.9840103307101,516.8556313229843,1092.822072291545,539.5807610205807,,,,,,,1119.8917120783876,481.43116444143715
labeled-data,1084344-1-3,img08.png,,,1101.925143968263,475.03107011333975,1121.0613878716463,511.5085419823734,1135.5987870164322,530.7246443001939,1112.659289139167,535.7594192799,1122.3091110924768,552.0117509907376,1097.9306135262204,528.9029668393905,1101.2318684049844,554.551177820556,1088.026848889929,507.82572415189804,1085.2334793771288,519.5070875690626,,,1126.3721940201863,488.0181948793148
labeled-data,1084344-1-3,img10.png,,,1112.1514037732034,481.66962780476894,1142.8784684140055,515.4440046413531,1157.0992586609884,524.5859412286993,1133.9904745096412,532.2042217181544,1145.6718379268057,543.631642452337,1113.4211171881125,541.3461583055005,1124.0867098733497,543.8855851353188,1095.1372440134203,512.9045778115349,1091.074161085711,523.8241131797538,1133.2286464606957,487.2563668303693,1142.370583048042,487.764252196333
labeled-data,1084344-1-3,img11.png,,,1114.6908306030216,475.32106073022305,1145.417895243824,514.9361192753895,1158.3689720758975,520.0149729350262,1130.4352769478955,521.5386290329172,1140.592984267169,533.7278778160454,1113.1671745051308,524.5859412286993,1117.9920854817856,541.0922156225187,1104.0252379177846,497.1601314666609,,,1135.7680732905142,486.49453878142384,,
labeled-data,1084344-1-3,img12.png,,,1115.1987159689854,475.32106073022305,1132.720761094732,503.25475585822505,1144.4021245118965,510.36515098171645,1124.0867098733497,514.6821765924077,1135.5141306075323,522.0465143988808,1108.8501488944394,517.4755461052079,1114.6908306030216,534.9975912309545,1095.3911866964022,498.42984488157015,1088.026848889929,510.1112082987346,1136.0220159734959,485.9866534154602,,
labeled-data,1084344-1-3,img13.png,,,1114.9447732860035,470.75009243654995,1137.2917293884052,502.74687049226134,,,1126.626136703168,518.2373741541534,,,1111.3895757242578,522.5543997648446,,,1090.5662757197472,499.19167293051567,,,,,,
labeled-data,1084344-1-3,img14.png,,,1119.7696842626583,470.49614975356815,,,,,,,,,1114.9447732860035,507.82572415189804,,,1095.3911866964022,495.3825326857881,,,,,,
labeled-data,1084344-1-4,img06.png,,,,,1104.2370179899017,496.529536376161,1110.7537831237714,509.5630666439,1094.2112254762565,502.54501188434824,1096.3834805208796,519.4217626156513,1084.0183364207169,502.21081880056005,1082.3473710017759,518.4191833642868,,,,,,,,
labeled-data,1084344-1-4,img10.png,,,,,1118.6381017798008,509.49491991001855,1130.0655225139835,519.3986845463102,1102.6397127519451,514.8277162526372,1107.7185664115818,543.015354063621,1091.2122920177626,516.8592577164918,1090.1965212858352,540.4759272338026,,,,,1117.1144456819097,480.54545405008923,,
labeled-data,1084344-1-4,img11.png,,,1101.6482451283503,473.68512675174605,1123.2090700734739,510.25674795896407,1136.921974954493,518.128971131401,1103.9094261668542,518.6368564973646,1096.799031043363,538.9522711359116,1094.2596042135444,516.3513723505281,,,1090.1965212858352,500.8608686886361,,,1122.955127390492,483.0848808799076,,
labeled-data,1084344-1-4,img13.png,,,1108.8533835399353,472.97517528037633,1133.3667773927473,496.5438430779449,1148.0954530056938,505.685779665291,1113.813190803146,511.7804040568551,,,1103.1475981179087,513.3040601547461,1103.9094261668542,533.8734174762749,1093.497776164599,499.0832699077633,,,1132.6049493438018,478.2599699032527,,
labeled-data,1084344-1-4,img14.png,,,1110.7830130199604,471.04554580035125,1135.9062042225657,497.0517284439086,1146.5717969078028,501.3687540545998,,,,,1103.1475981179087,512.7961747887824,1105.940967630709,530.3182199145291,1091.2122920177626,496.79778576092673,,,,,,
labeled-data,1084344-1-4,img19.png,,,,,1113.3053054371821,484.8624796607804,1124.732726171365,480.79939673307103,1088.926807870926,491.21104673532636,1100.1002859221267,504.41606625038185,,,,,,,,,,,,
labeled-data,1084344-1-4,img20.png,,,,,1106.7027956796544,480.79939673307103,1124.478783488383,479.0217979521982,1088.926807870926,488.671619905508,1100.8621139710722,503.9081808844182,,,,,,,,,,,,
labeled-data,1084344-1-4,img22.png,,,,,1101.369999337036,477.752084537289,1118.1302164138372,480.54545405008923,1086.3873810411076,484.8624796607804,1100.6081712880905,499.33721259074514,,,,,,,,,,,,
labeled-data,1084344-1-4,img23.png,,,,,1095.5293176284538,474.704772341507,1112.5434773882366,482.06911014798027,1083.3400688453255,485.1164223437623,1095.02143226249,499.33721259074514,,,,,,,,,,,,
labeled-data,1084344-1-4,img24.png,,,,,1093.7517188475808,472.6732308776523,1114.0671334861277,478.51391258623454,1082.3242981133983,484.1006516118349,1095.7832603114355,499.0832699077633,,,,,,,,,,,,
labeled-data,1084344-1-4,img25.png,,,,,1091.2122920177626,472.1653455116886,1109.2422225094729,481.30728209903475,1081.8164127474345,483.0848808799076,1094.0056615305627,500.0990406396906,,,,,,,,,,,,
labeled-data,1084344-1-4,img26.png,,,,,1090.9583493347807,470.1338040478339,1109.7501078754365,479.7836260011437,1081.054584698489,481.56122478201655,1091.974120066708,497.55961380987225,,,,,,,,,,,,
labeled-data,1084344-1-4,img28.png,,,,,1090.1965212858352,464.8010077052154,1101.6239420200177,477.752084537289,1079.7848712835798,482.83093819692573,1097.5608590923084,500.8608686886361,,,,,,,,,,,,
labeled-data,1084344-1-4,img31.png,,,,,1089.9425786028532,465.56283575416086,1102.6397127519451,478.51391258623454,1083.5940115283074,475.46660039045247,1102.3857700689632,490.195276003399,1088.926807870926,494.0044162481265,1102.6397127519451,505.685779665291,,,,,,,,
labeled-data,1084344-1-4,img32.png,,,,,1090.7044066517988,465.30889307117906,1099.846343239145,476.228428439398,1088.6728651879441,485.1164223437623,1107.4646237286,487.9097918565625,1085.879495675144,495.27412966303575,1102.3857700689632,503.6542382014363,,,,,,,,
labeled-data,1084344-1-4,img33.png,,,,,1092.9898907986353,470.8956320967794,1113.0513627542005,472.9271735606341,1092.4820054326717,485.37036502674414,1108.7343371435093,487.4019064905988,1086.8952664070712,495.52807234601755,1100.1002859221267,502.1305821035453,,,,,,,,
labeled-data,1084344-1-4,img35.png,,,,,1098.068744458272,471.40351746274314,1116.6065603159461,472.6732308776523,1090.9583493347807,482.5769955139439,1108.4803944605274,489.43344795445347,1088.6728651879441,493.24258819918106,1100.1002859221267,497.55961380987225,,,,,,,,
labeled-data,1084344-1-5,img03.png,,,,,1116.7069223814906,487.63016196503276,1122.062729576191,510.289346250303,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img04.png,,,,,1117.5308927191368,489.4840952247367,1118.7668482256063,514.409197938534,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img06.png,,,1112.881612982227,482.7603537866292,1109.0851967582635,517.0871015358841,1110.115159680321,543.6601449249739,,,,,,,,,,,,,1093.2237677585742,498.9597541076679,,
labeled-data,1084344-1-5,img07.png,,,1113.8973837141543,492.6641184229208,1102.2160202969899,524.1530111126685,1102.4699629799716,541.6750562384152,,,,,,,,,,,,,1089.264943464916,507.6467367188491,,
labeled-data,1084344-1-5,img08.png,,,1114.405269080118,493.6798891548481,1097.137166637353,538.6277440426331,1096.8832239543713,559.1971013641619,,,,,,,,,,,,,1086.9794593180795,511.20193428059486,,
labeled-data,1084344-1-5,img09.png,,,1111.6118995673178,493.17200378888447,,,1092.0583129777162,538.6277440426331,1088.7570580989525,554.6261330704889,,,,,,,,,,,1086.217631269134,512.4716476955041,,
labeled-data,1084344-1-5,img11.png,,,1102.9778483459354,492.6641184229208,1076.5678093158242,536.3422598957966,1054.9826812623683,535.0725464808875,,,,,,,,,,,,,1078.599350779679,511.9637623295404,,
labeled-data,1084344-1-5,img13.png,,,1095.6135105394621,496.47325866764834,1074.2823251689879,525.9306098935414,1063.6167324837506,517.8044440381226,1079.8690641945882,535.5804318468511,,,,,,,,,,,1071.7428983391694,509.17039281674016,,
labeled-data,1084344-1-5,img15.png,,,1096.8832239543713,498.50480013150303,1076.5678093158242,524.914839161614,1068.1877007774237,516.2807879402316,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img16.png,,,1096.8832239543713,492.9180611059026,1079.8690641945882,524.4069537956503,1069.7113568753148,513.4874184274314,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img18.png,,,1098.914765418226,492.41017573993895,1082.1545483414247,523.391183063723,1070.981070290224,513.2334757444495,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img20.png,,,1100.438421516117,490.8865196420479,1090.2807141968435,519.0741574530318,1080.12300687757,513.2334757444495,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img22.png,,,1104.5015044438262,487.0773793973204,1099.9305361501533,513.2334757444495,1087.741287367025,507.6467367188491,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img24.png,,,1105.2633324927717,475.9039013461196,1103.231791028917,499.7745135464122,1090.5346568798252,499.26662818044855,,,,,,,,,,,,,,,,
labeled-data,1084344-1-5,img26.png,,,,,1107.8027593225902,496.72720135063014,1092.8201410266618,499.5205708634304,1105.00938980979,508.6625074507765,1088.5031154159706,508.40856476779464,,,,,,,,,,,,
labeled-data,1084344-1-6,img03.png,,,,,1126.210813941133,484.7481558552583,1134.5909224795337,505.0635704938052,,,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img04.png,,,,,1114.7833932069504,498.46106073627743,1119.3543615006233,520.3001314727154,,,,,,,,,,,,,1099.54683222804,473.06679243809384,,
labeled-data,1084344-1-6,img05.png,,,,,1111.4821383281865,516.237048545006,1113.0057944260775,542.3931448921352,,,,,,,,,,,,,1095.9916346662944,489.5730668319132,,
labeled-data,1084344-1-6,img06.png,,,1113.767622475023,488.8112387829677,1102.0862590578586,522.5856156195518,1104.1178005217132,549.5035400156265,,,1117.8307054027323,550.5193107475538,,,,,,,,,1091.4206663726213,498.46106073627743,,
labeled-data,1084344-1-6,img07.png,,,1109.4505968643318,499.98471683416847,1096.2455773492763,536.5524631835528,1095.229806617349,558.3915339199908,,,1110.9742529622229,557.8836485540271,,,,,,,,,1087.1036407619301,506.3332839087144,,
labeled-data,1084344-1-6,img08.png,,,1104.6256858876768,504.04779976187785,1090.6588383236758,528.4262973281342,1083.8023858831664,545.9483424538809,,,1088.3733541768395,556.8678778220998,,,1100.5626029599675,556.3599924561361,,,,,,,,
labeled-data,1084344-1-6,img11.png,,,1082.0247871022934,482.20872902543994,1059.1699456339281,513.189736349224,1048.2504102657092,505.31751317678703,1062.9790858786557,523.8553290344611,,,,,,,,,,,1056.63051880411,497.19134732136826,,
labeled-data,1084344-1-6,img12.png,,,1081.5169017363298,477.1298753658032,1062.9790858786557,508.11088268958724,1054.0910919742914,497.19134732136826,1070.8513090510926,516.4909912279878,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img13.png,,,1084.056328566148,463.6709131677659,1073.644678563893,499.73077415118667,1059.677830999892,487.5415253680585,,,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img14.png,,,1087.611526127894,454.7829192634016,1079.4853602724752,487.7954680510403,1065.7724553914559,476.3680473168577,,,,,,,,,,,,,,,,
labeled-data,1084344-1-7,img02.png,,,,,1118.2840605835238,469.432523107968,1124.132439549817,484.4712118784361,,,1140.1737075716496,493.6615216826111,,,,,,,,,,,,
labeled-data,1084344-1-7,img03.png,,,,,1116.1118055389006,490.4866873866234,1110.931812740184,506.02666578277376,1128.1427565552751,502.3505418611038,1118.451157125418,519.2272925924069,,,1135.160811314827,518.0576167991483,,,,,1107.7569784441962,479.4583156216134,,
labeled-data,1084344-1-7,img04.png,,,,,1109.7621369469252,501.0137695259511,1105.2505303157848,515.0498790450547,1120.456315628147,512.8776240004315,1113.104067784807,530.0885678155228,1130.8163012255807,514.2143963355842,1126.8059842201224,530.7569539830992,,,,,1094.890544718351,479.7925087054016,,
labeled-data,1084344-1-7,img05.png,,,1109.9292334888194,465.756399186298,1114.2737435780657,503.18602457057426,1105.7518199414671,523.2376095978651,1128.8111427228516,515.8853617545251,1121.4588948795115,531.2582436087814,,,,,,,,,1100.2376340589622,484.4712118784361,,
labeled-data,1084344-1-7,img06.png,,,1109.2608473212429,462.5815648903103,1117.6156744159475,489.3170115933647,1095.3918343440334,508.5331139111851,,,,,,,,,,,,,1095.3918343440334,482.63314991760114,,
